"geo_code","indic_de","geo","time","values"
"FR41","Crude rate of net migration plus statistical adjustment","Lorraine",2004,-1.2
"FR42","Crude rate of net migration plus statistical adjustment","Alsace",2004,2.2
"FR43","Crude rate of net migration plus statistical adjustment","Franche-Comté",2004,0.5
"FR51","Crude rate of net migration plus statistical adjustment","Pays de la Loire",2004,5.8
"FR52","Crude rate of net migration plus statistical adjustment","Bretagne",2004,7.3
"FR53","Crude rate of net migration plus statistical adjustment","Poitou-Charentes",2004,7.2
"FR61","Crude rate of net migration plus statistical adjustment","Aquitaine",2004,9.8
"FR62","Crude rate of net migration plus statistical adjustment","Midi-Pyrénées",2004,11.5
"FR63","Crude rate of net migration plus statistical adjustment","Limousin",2004,7.2
"FR71","Crude rate of net migration plus statistical adjustment","Rhône-Alpes",2004,4.4
"FR72","Crude rate of net migration plus statistical adjustment","Auvergne",2004,3.7
"FR81","Crude rate of net migration plus statistical adjustment","Languedoc-Roussillon",2004,13.6
"FR82","Crude rate of net migration plus statistical adjustment","Provence-Alpes-Côte d'Azur",2004,7.8
"FR83","Crude rate of net migration plus statistical adjustment","Corse",2004,17.9
"FR91","Crude rate of net migration plus statistical adjustment","Guadeloupe (NUTS 2010)",2004,-2.8
"FR92","Crude rate of net migration plus statistical adjustment","Martinique (NUTS 2010)",2004,-1.2
"FR93","Crude rate of net migration plus statistical adjustment","Guyane (NUTS 2010)",2004,7.4
"FR94","Crude rate of net migration plus statistical adjustment","Réunion (NUTS 2010)",2004,0.8
"HR03","Crude rate of net migration plus statistical adjustment","Jadranska Hrvatska",2004,7.4
"HR04","Crude rate of net migration plus statistical adjustment","Kontinentalna Hrvatska",2004,1.5
"HU10","Crude rate of net migration plus statistical adjustment","Közép-Magyarország",2004,7.3
"HU21","Crude rate of net migration plus statistical adjustment","Közép-Dunántúl",2004,1.4
"HU22","Crude rate of net migration plus statistical adjustment","Nyugat-Dunántúl",2004,1.4
"HU23","Crude rate of net migration plus statistical adjustment","Dél-Dunántúl",2004,-1.8
"HU31","Crude rate of net migration plus statistical adjustment","Észak-Magyarország",2004,-2.5
"HU32","Crude rate of net migration plus statistical adjustment","Észak-Alföld",2004,-1.2
"HU33","Crude rate of net migration plus statistical adjustment","Dél-Alföld",2004,1
"IE01","Crude rate of net migration plus statistical adjustment","Border, Midland and Western",2004,15.5
"IE02","Crude rate of net migration plus statistical adjustment","Southern and Eastern",2004,10.9
"IS00","Crude rate of net migration plus statistical adjustment","Ísland",2004,2
"ITC1","Crude rate of net migration plus statistical adjustment","Piemonte",2004,6.2
"ITC2","Crude rate of net migration plus statistical adjustment","Valle d'Aosta/Vallée d'Aoste",2004,11.5
"ITC3","Crude rate of net migration plus statistical adjustment","Liguria",2004,9.3
"ITC4","Crude rate of net migration plus statistical adjustment","Lombardia",2004,11.8
"ITF1","Crude rate of net migration plus statistical adjustment","Abruzzo",2004,6.3
"ITF2","Crude rate of net migration plus statistical adjustment","Molise",2004,0.7
"ITF3","Crude rate of net migration plus statistical adjustment","Campania",2004,0.6
"ITF4","Crude rate of net migration plus statistical adjustment","Puglia",2004,-0.3
"ITF5","Crude rate of net migration plus statistical adjustment","Basilicata",2004,-2.1
"ITF6","Crude rate of net migration plus statistical adjustment","Calabria",2004,-5.4
"ITG1","Crude rate of net migration plus statistical adjustment","Sicilia",2004,-0.8
"ITG2","Crude rate of net migration plus statistical adjustment","Sardegna",2004,0.9
"ITH1","Crude rate of net migration plus statistical adjustment","Provincia Autonoma di Bolzano/Bozen",2004,5.8
"ITH2","Crude rate of net migration plus statistical adjustment","Provincia Autonoma di Trento",2004,11.3
"ITH3","Crude rate of net migration plus statistical adjustment","Veneto",2004,9.7
"ITH4","Crude rate of net migration plus statistical adjustment","Friuli-Venezia Giulia",2004,7.2
"ITH5","Crude rate of net migration plus statistical adjustment","Emilia-Romagna",2004,12.7
"ITI1","Crude rate of net migration plus statistical adjustment","Toscana",2004,9.3
"ITI2","Crude rate of net migration plus statistical adjustment","Umbria",2004,10.6
"ITI3","Crude rate of net migration plus statistical adjustment","Marche",2004,8.9
"ITI4","Crude rate of net migration plus statistical adjustment","Lazio",2004,8.8
"LI00","Crude rate of net migration plus statistical adjustment","Liechtenstein",2004,3.8
"LT00","Crude rate of net migration plus statistical adjustment","Lietuva",2004,-9.5
"LU00","Crude rate of net migration plus statistical adjustment","Luxembourg",2004,9.6
"LV00","Crude rate of net migration plus statistical adjustment","Latvija",2004,-6.8
"ME00","Crude rate of net migration plus statistical adjustment","Crna Gora",2004,-1.5
"MK00","Crude rate of net migration plus statistical adjustment","Poranesna jugoslovenska Republika Makedonija",2004,-0.1
"MT00","Crude rate of net migration plus statistical adjustment","Malta",2004,5.2
"NL11","Crude rate of net migration plus statistical adjustment","Groningen",2004,-0.2
"NL12","Crude rate of net migration plus statistical adjustment","Friesland (NL)",2004,-1.6
"NL13","Crude rate of net migration plus statistical adjustment","Drenthe",2004,0.1
"NL21","Crude rate of net migration plus statistical adjustment","Overijssel",2004,-0.7
"NL22","Crude rate of net migration plus statistical adjustment","Gelderland",2004,-0.8
"NL23","Crude rate of net migration plus statistical adjustment","Flevoland",2004,6.9
"NL31","Crude rate of net migration plus statistical adjustment","Utrecht",2004,1.8
"NL32","Crude rate of net migration plus statistical adjustment","Noord-Holland",2004,0.4
"NL33","Crude rate of net migration plus statistical adjustment","Zuid-Holland",2004,-1.7
"NL34","Crude rate of net migration plus statistical adjustment","Zeeland",2004,1.4
"NL41","Crude rate of net migration plus statistical adjustment","Noord-Brabant",2004,-1.6
"NL42","Crude rate of net migration plus statistical adjustment","Limburg (NL)",2004,-2.4
"NO01","Crude rate of net migration plus statistical adjustment","Oslo og Akershus",2004,6.9
"NO02","Crude rate of net migration plus statistical adjustment","Hedmark og Oppland",2004,0.4
"NO03","Crude rate of net migration plus statistical adjustment","Sør-Østlandet",2004,3.9
"NO04","Crude rate of net migration plus statistical adjustment","Agder og Rogaland",2004,3.7
"NO05","Crude rate of net migration plus statistical adjustment","Vestlandet",2004,-0.1
"NO06","Crude rate of net migration plus statistical adjustment","Trøndelag",2004,3.9
"NO07","Crude rate of net migration plus statistical adjustment","Nord-Norge",2004,-2.9
"PL11","Crude rate of net migration plus statistical adjustment","Lódzkie",2004,-0.5
"PL12","Crude rate of net migration plus statistical adjustment","Mazowieckie",2004,2.6
"PL21","Crude rate of net migration plus statistical adjustment","Malopolskie",2004,1.1
"PL22","Crude rate of net migration plus statistical adjustment","Slaskie",2004,-1.9
"PL31","Crude rate of net migration plus statistical adjustment","Lubelskie",2004,-1.8
"PL32","Crude rate of net migration plus statistical adjustment","Podkarpackie",2004,-0.9
"PL33","Crude rate of net migration plus statistical adjustment","Swietokrzyskie",2004,-0.6
"PL34","Crude rate of net migration plus statistical adjustment","Podlaskie",2004,-1.4
"PL41","Crude rate of net migration plus statistical adjustment","Wielkopolskie",2004,0.7
"PL42","Crude rate of net migration plus statistical adjustment","Zachodniopomorskie",2004,-1.1
"PL43","Crude rate of net migration plus statistical adjustment","Lubuskie",2004,-0.5
"PL51","Crude rate of net migration plus statistical adjustment","Dolnoslaskie",2004,-0.6
"PL52","Crude rate of net migration plus statistical adjustment","Opolskie",2004,-3
"PL61","Crude rate of net migration plus statistical adjustment","Kujawsko-Pomorskie",2004,-0.4
"PL62","Crude rate of net migration plus statistical adjustment","Warminsko-Mazurskie",2004,-1.7
"PL63","Crude rate of net migration plus statistical adjustment","Pomorskie",2004,0.3
"PT11","Crude rate of net migration plus statistical adjustment","Norte",2004,-1.1
"PT15","Crude rate of net migration plus statistical adjustment","Algarve",2004,11.6
"PT16","Crude rate of net migration plus statistical adjustment","Centro (PT)",2004,1.3
"PT17","Crude rate of net migration plus statistical adjustment","Área Metropolitana de Lisboa",2004,2.5
"PT18","Crude rate of net migration plus statistical adjustment","Alentejo",2004,2.3
"PT20","Crude rate of net migration plus statistical adjustment","Região Autónoma dos Açores (PT)",2004,0.1
"PT30","Crude rate of net migration plus statistical adjustment","Região Autónoma da Madeira (PT)",2004,7.9
"RO11","Crude rate of net migration plus statistical adjustment","Nord-Vest",2004,2
"RO12","Crude rate of net migration plus statistical adjustment","Centru",2004,-3.2
"RO21","Crude rate of net migration plus statistical adjustment","Nord-Est",2004,-2.7
"RO22","Crude rate of net migration plus statistical adjustment","Sud-Est",2004,-0.3
"RO31","Crude rate of net migration plus statistical adjustment","Sud - Muntenia",2004,0
"RO32","Crude rate of net migration plus statistical adjustment","Bucuresti - Ilfov",2004,2.7
"RO41","Crude rate of net migration plus statistical adjustment","Sud-Vest Oltenia",2004,-0.6
"RO42","Crude rate of net migration plus statistical adjustment","Vest",2004,-0.5
"SE11","Crude rate of net migration plus statistical adjustment","Stockholm",2004,0.9
"SE12","Crude rate of net migration plus statistical adjustment","Östra Mellansverige",2004,2.7
"SE21","Crude rate of net migration plus statistical adjustment","Småland med öarna",2004,2.2
"SE22","Crude rate of net migration plus statistical adjustment","Sydsverige",2004,5.9
"SE23","Crude rate of net migration plus statistical adjustment","Västsverige",2004,3.9
"SE31","Crude rate of net migration plus statistical adjustment","Norra Mellansverige",2004,1.6
"SE32","Crude rate of net migration plus statistical adjustment","Mellersta Norrland",2004,2
"SE33","Crude rate of net migration plus statistical adjustment","Övre Norrland",2004,2
"SI01","Crude rate of net migration plus statistical adjustment","Vzhodna Slovenija (NUTS 2010)",2004,0.6
"SI02","Crude rate of net migration plus statistical adjustment","Zahodna Slovenija (NUTS 2010)",2004,1.5
"SK01","Crude rate of net migration plus statistical adjustment","Bratislavský kraj",2004,-1.9
"SK02","Crude rate of net migration plus statistical adjustment","Západné Slovensko",2004,0
"SK03","Crude rate of net migration plus statistical adjustment","Stredné Slovensko",2004,-0.1
"SK04","Crude rate of net migration plus statistical adjustment","Východné Slovensko",2004,0.1
"UKC1","Crude rate of net migration plus statistical adjustment","Tees Valley and Durham",2004,1.3
"UKC2","Crude rate of net migration plus statistical adjustment","Northumberland and Tyne and Wear",2004,1.3
"UKD1","Crude rate of net migration plus statistical adjustment","Cumbria",2004,7.2
"UKD3","Crude rate of net migration plus statistical adjustment","Greater Manchester",2004,2.1
"UKD4","Crude rate of net migration plus statistical adjustment","Lancashire",2004,3.4
"UKD6","Crude rate of net migration plus statistical adjustment","Cheshire",2004,3.5
"UKD7","Crude rate of net migration plus statistical adjustment","Merseyside",2004,0.9
"UKE1","Crude rate of net migration plus statistical adjustment","East Yorkshire and Northern Lincolnshire",2004,7.1
"UKE2","Crude rate of net migration plus statistical adjustment","North Yorkshire",2004,8.3
"UKE3","Crude rate of net migration plus statistical adjustment","South Yorkshire",2004,5.2
"UKE4","Crude rate of net migration plus statistical adjustment","West Yorkshire",2004,5.8
"UKF1","Crude rate of net migration plus statistical adjustment","Derbyshire and Nottinghamshire",2004,5.7
"UKF2","Crude rate of net migration plus statistical adjustment","Leicestershire, Rutland and Northamptonshire",2004,6.8
"UKF3","Crude rate of net migration plus statistical adjustment","Lincolnshire",2004,12.1
"UKG1","Crude rate of net migration plus statistical adjustment","Herefordshire, Worcestershire and Warwickshire",2004,4.7
"UKG2","Crude rate of net migration plus statistical adjustment","Shropshire and Staffordshire",2004,4
"UKG3","Crude rate of net migration plus statistical adjustment","West Midlands",2004,0.9
"UKH1","Crude rate of net migration plus statistical adjustment","East Anglia",2004,10.3
"UKH2","Crude rate of net migration plus statistical adjustment","Bedfordshire and Hertfordshire",2004,0.4
